gene,lfc,KO,annot,baseMean,log2FoldChange,lfcSE,pvalue,padj
Acropora_025822,2.647104075397781,K08375,7 transmembrane receptor (rhodopsin family),141.50684431211386,2.647104075397781,1.615328817747433,5.004965139027754e-4,0.01840123353242544
Acropora_025861,-0.18387518060855787,K10419,dynein intermediate chain binding,11.191999519317395,-0.18387518060855787,0.4927016369925075,0.00111445405918839,0.03332291426442509
Acropora_025930,-1.2946495583114124,K12181,COP9 signalosome assembly,368.236393352318,-1.2946495583114124,0.3888894037183413,1.0236608551838742e-4,0.00516463053359922
Acropora_026056,1.1583889739199758,K10369,supervillin,1585.2421183225345,1.1583889739199758,0.4855628719711871,7.381733525299974e-4,0.02472821104694996
Acropora_026058,1.2374457349216696,K24936,NA,174.75766262652732,1.2374457349216696,0.6618636933757343,0.0013368701218416,0.03766486256318946
Acropora_026084,2.9107107918243424,K20183,late endosome to lysosome transport,68.71264154478442,2.9107107918243424,1.6773794412368788,2.807494354414898e-4,0.01167602966869377
Acropora_026127,0.7037346600679357,K15014,nucleoside transmembrane transporter activity,181.84606855765728,0.7037346600679357,1.752830704972732,9.254274705763456e-4,0.02916362314570076
Acropora_026152,-1.0244058774967149,K02954,ribosomal protein S14,240.78017200421863,-1.0244058774967149,0.31189883699787835,1.3585908586936948e-4,0.00640266819224373
Acropora_026197,0.28394915829478157,K09341,Homeodomain,10.098029047148056,0.28394915829478157,0.5822568718424921,4.358927084434019e-4,0.01676933432705451
Acropora_026389,2.117521372829773,K09577,peptidyl-prolyl cis-trans isomerase activity,410.3281909135188,2.117521372829773,0.9507841984142782,2.4761026263478387e-4,0.01058648743504098
Acropora_026415,-0.7922613388465491,K02868,Belongs to the universal ribosomal protein uL5 family,4174.196800793349,-0.7922613388465491,0.24450547401878803,3.1511744137919926e-4,0.01288811689238476
Acropora_026476,0.20528829892715994,K24936,NA,14.385497909831896,0.2052882989271599,0.5048784577085713,5.62865705546736e-4,0.02012341943140882
Acropora_026481,0.031208853294181483,K10244,elongation of very long chain fatty acids protein,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_026529,0.3133667327913272,K18274,Glycoprotein 2 (zymogen granule membrane),47.10930947476338,0.3133667327913272,0.5667517584409877,0.00153854934899015,0.04170373764792125
Acropora_026547,0.03205739115752305,K06620,Transcription factor,1.743852921884774,0.03205739115752305,0.43425202697313353,1.1343575360625253e-7,3.179329201465117e-5
Acropora_026638,1.1279774526295383,K18055,factor 1 alpha subunit inhibitor,358.98669923596447,1.1279774526295383,0.36049576750303114,1.9258993619000527e-4,0.00858826863835688
Acropora_026733,2.3916132856950165,K24936,NA,4325.066759232279,2.3916132856950165,0.9734379917865192,3.134401647878545e-5,0.00179502578927861
Acropora_026840,2.2863867151929216,K24936,NA,61.751328144009875,2.2863867151929216,1.9116023351264,8.864188971449169e-5,0.0045885834962274
Acropora_026851,1.9262816086668417,K16353,NA,75.3170931219008,1.9262816086668415,0.8460574493651637,0.00157124083655195,0.04231844587112459
Acropora_026880,2.83143141073333,K08469,G-protein coupled GABA receptor activity. It is involved in the biological process described with G-protein coupled receptor signaling pathway,2904.542129282189,2.83143141073333,0.6019978139733115,2.2852387370275865e-7,3.179329201465117e-5
Acropora_026952,-0.8375037202022267,K06275,smooth muscle cell chemotaxis,1213.949445948966,-0.8375037202022267,0.279645495400393,4.256518299629953e-4,0.01640579246489344
Acropora_026956,0.8318459400913842,K10593,E3 ubiquitin-protein ligase,422.20488136171144,0.8318459400913842,0.29993990057034475,0.00130691744022489,0.03702218584768236
Acropora_027129,5.375851722635458,K24936,NA,24.84081618048707,5.375851722635458,1.494781720986417,2.1509503337710077e-5,0.00128166971612286
Acropora_027134,2.762949371506358,K24936,NA,108.07314622519058,2.762949371506358,1.2330596552200297,1.4675099184587303e-4,0.00681668860886296
Acropora_027142,1.6882830661041837,K24936,NA,123.37771001304024,1.6882830661041837,2.558906898002514,3.420327326725263e-4,0.01377163251397573
Acropora_027145,1.212187935858996,K24936,NA,3578.701560413477,1.212187935858996,0.4934698302445946,3.348123057129461e-4,0.01353346583092329
Acropora_027157,2.2155443650407087,K24936,NA,46.45383559398499,2.2155443650407087,1.6844111824203818,7.240509333619466e-4,0.02447867572081227
Acropora_027267,-1.3832205455864357,K22614,NA,118.11740837792637,-1.3832205455864357,0.6338514689620531,0.00112639230933404,0.03350380129557583
Acropora_027396,0.09771009327149237,K18443,guanine nucleotide exchange factor 1,21.57290177295899,0.09771009327149235,0.44881695145562345,5.143285509041728e-5,0.00280660969251287
Acropora_027416,0.3882329176488183,K24936,NA,79.3751142760661,0.3882329176488183,0.71453650741167,4.992987130645821e-4,0.0183898012683964
Acropora_027464,0.03159325930902061,K04221,NA,0.9563064410335858,0.03159325930902061,0.4341637351131653,2.316532126558745e-7,3.179329201465117e-5
Acropora_027492,1.4136912799931116,K18668,zinc finger CCCH-type containing,3944.553614648581,1.4136912799931116,0.5282977121699822,4.935547428585331e-4,0.01824305017453572
Acropora_027555,0.0457357165586829,K04239,G-protein coupled receptor activity,0.5703394978508097,0.0457357165586829,0.4353383948995861,3.6729365470175665e-7,3.3849783217313895e-5
Acropora_027782,1.288655469603462,K10624,zinc ion binding,424.6173830865114,1.288655469603462,0.47681470607434995,9.413636176619186e-4,0.02948658002392378
Acropora_027986,-1.1282156412609388,K15734,Belongs to the short-chain dehydrogenases reductases (SDR) family,217.9550387958924,-1.1282156412609388,0.3306453045213829,6.804603546096913e-5,0.00364600152795518
Acropora_028023,2.0412572560560864,K21073,Calponin homology domain,590.414730039543,2.0412572560560864,0.9001851880122648,1.9878336249777072e-4,0.00877015277607186
Acropora_028035,2.062937938449938,K00627,dihydrolipoyllysine-residue acetyltransferase activity,43.79810820061795,2.062937938449938,1.2569753681047742,0.0013900440806816,0.03884629926821255
Acropora_028073,11.503166457742736,K10051,granuloma formation,47.47283293111588,11.503166457742736,3.3093304487818327,2.210223806996219e-11,4.166472805624872e-8
Acropora_028114,4.940614792380896,K15425,"phosphatase 4, regulatory subunit",30.09789803976272,4.940614792380896,1.4065745382814907,3.284737482681305e-5,0.00186326077949467
Acropora_028141,0.6626883910676727,K08766,carnitine O-palmitoyltransferase activity,102.71715684746265,0.6626883910676727,1.2920020615278829,0.00133582834638281,0.03766486256318946
Acropora_028541,3.251496426020463,K22038,NA,340.2461299080291,3.251496426020463,0.7080156468323959,4.8230878210496433e-8,1.9610107658291255e-5
Acropora_028604,1.134214952347229,K24936,regulation of mitotic cell cycle,106.47287337670768,1.134214952347229,0.4202226628775645,9.01233903120875e-4,0.02848778386450375
Acropora_028619,6.645251222141424,K06825,NA,161.3332230357969,6.645251222141424,5.381118854567672,4.948897467596094e-7,3.8007532551138e-5
Acropora_028697,0.7544602006235572,K14538,"positive regulation of protein localization to chromosome, telomeric region",997.4496591843424,0.7544602006235572,0.2658308810961408,0.00109939904849205,0.03304192971018114
Acropora_028699,1.5576500405156184,K07071,Lipocalin-like domain,170.73062539730685,1.5576500405156184,0.6565507354890678,0.0017298963280281,0.04500769166623696
Acropora_028997,9.04976649089361,K07497,K02A2.6-like,49.602779253300795,9.04976649089361,1.925873518250135,2.6143613786815857e-11,4.5176164623617816e-8
Acropora_029310,9.959576607576171,K06054,Transcription factor,21.661223586631543,9.959576607576173,3.5051256857355746,9.350622484239576e-6,6.002925939108107e-4
Acropora_029378,1.586012443656314,K24936,regulation of mitotic cell cycle,87.50916776903003,1.586012443656314,0.7453386874691706,7.139395985680254e-4,0.02426926478017471
Acropora_029403,0.05282333824742132,K09627,Serine protease 23-like,1.6046298481959178,0.05282333824742132,0.4370927204752969,5.221568396970132e-10,3.7336014579162995e-7
Acropora_029543,-1.0992844365468983,K16344,"Late endosomal lysosomal adaptor, MAPK and MTOR activator 5",947.6564624462632,-1.0992844365468983,0.3415891638391166,1.8036808410111963e-4,0.00807799695879226
Acropora_029606,0.05864837061267388,K12627,"LSM8 homolog, U6 small nuclear RNA associated",10.663484129649405,0.05864837061267388,0.43813663851341783,0.00178076060398727,0.04581371201523579
Acropora_029621,-0.912943688697276,K00799,Glutathione S-transferase mu,2183.8977489090375,-0.912943688697276,0.29469683972147537,3.7442378842283513e-4,0.01484963448453131
Acropora_029688,2.733070303868283,K04375,purine-rich negative regulatory element binding,45.461866958856874,2.733070303868283,1.2146001858279332,0.00152716298632843,0.04144928230956337
Acropora_029689,6.802055021708352,K26678,protein transport,10.952362845083288,6.802055021708352,3.754076679192371,7.754324759219935e-4,0.02564492475393693
Acropora_029829,1.0640491279202857,K09487,"heat shock protein 90kDa beta (Grp94), member 1",8850.902919755943,1.0640491279202855,0.3284819343195652,1.1536941819515544e-4,0.00569463189479567
Acropora_029910,2.837999735795624,K04448,cellular response to potassium ion starvation,728.5545688700397,2.837999735795624,2.4154325535707457,0.0010178031439219,0.03135983059786719
Acropora_030355,2.111089089584247,K24793,calcium ion binding,366.7930964295205,2.111089089584247,0.4204771753755846,5.1881687956145465e-8,2.0688820797281392e-5
Acropora_030718,0.030985118454760405,K23210,DNA binding,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_031189,-0.9352796280171665,K03681,nuclear mRNA surveillance of mRNA 3'-end processing,390.872097305661,-0.9352796280171664,0.35510526216090454,0.00133018570577973,0.03762991922926137
Acropora_031275,1.0343795968942864,K12472,epidermal growth factor receptor,2362.7583217771253,1.0343795968942864,0.4213125000889818,0.0013789462245344,0.03858816317401555
Acropora_031296,-0.8699814418839642,K02922,Binds to the 23S rRNA,4313.323727305928,-0.8699814418839642,0.33741802732260395,0.00176892546972132,0.0456792509839869
Acropora_031419,1.826772827335902,K00875,FGGY carbohydrate kinase,1435.914082697932,1.826772827335902,0.45131780783382935,7.4907990322101965e-6,4.838916159872605e-4
Acropora_031463,2.212940706546751,K06711,prolyl 4-hydroxylase,62.55329797550003,2.212940706546751,0.9486622408245584,8.21564571284491e-4,0.02654408279280257
Acropora_031489,2.7339943726059257,K20703,cytoplasmic sequestering of NF-kappaB,132.41507902923632,2.7339943726059257,0.7055287898672451,5.38391857944012e-7,4.091150786927005e-5
Acropora_031782,0.21851340120317472,K12805,NA,14.219429476588614,0.21851340120317472,0.5112287300064832,0.00130319214750699,0.03702218584768236
Acropora_032202,1.5475938190580234,K15621,NA,119.21098381759008,1.5475938190580234,0.7209809294274927,7.859561852069523e-4,0.02578732192476481
Acropora_032252,0.2414174756924558,K24936,regulation of mitotic cell cycle,45.01823987456125,0.2414174756924558,0.5337092671463165,4.927477697164477e-4,0.01824305017453572
Acropora_032350,1.2540616794548531,K06775,NA,612.770648601255,1.2540616794548531,0.6812113409774933,0.0011755115654338,0.03450428311805301
Acropora_032420,2.6832720663463423,K24936,NA,21.725195704171657,2.6832720663463423,2.332831536276388,4.092497532441631e-4,0.0158917656990093
Acropora_033023,2.212204144829778,K24936,NA,3438.2003371629394,2.212204144829778,1.0853543794160054,1.1438540537606916e-4,0.00567439178439753
Acropora_033092,2.5699832120064214,K20103,ATP-dependent RNA helicase,468.1057084315235,2.5699832120064214,0.840177079515471,7.169686492120844e-5,0.00381206715642609
Acropora_033114,0.26700618870723986,K22754,calcium ion binding,116.74092439901854,0.26700618870723986,0.5521217997657245,2.1754354001711585e-4,0.0093978809287394
Acropora_033247,2.8661369668412453,K24936,NA,140.22264726873553,2.8661369668412453,1.210322515399045,1.5494985408189147e-5,9.56261956619673e-4
Acropora_033445,0.18556152119853206,K11491,meiotic chromosome condensation,33.504263199976215,0.1855615211985321,0.4913449546501553,2.8476080189374932e-5,0.00164938547152759
Acropora_033631,3.6576923512131354,K24936,NA,106.64976914487616,3.6576923512131354,0.9124809435026436,1.9241970511303198e-7,3.179329201465117e-5
Acropora_033706,3.016639023291976,K13297,NA,29.79770728611041,3.016639023291976,2.7125766302176353,2.0303737091927305e-5,0.00122034287634262
Acropora_033778,0.13013161016329086,K09705,Cupin superfamily (DUF985),48.90632192947851,0.13013161016329086,0.4622897096975209,5.664916523524134e-4,0.0202181943256104
Acropora_033806,0.03193621025768164,K14071,NA,1.4625863215807782,0.03193621025768164,0.4342301357413922,9.975285110730573e-8,3.134053212971351e-5
Acropora_34140,-1.3867127212603418,K10457,distal tubule morphogenesis,181.9081812967131,-1.3867127212603418,0.3811075694356551,1.781707724664507e-5,0.00108663209937185
Acropora_34190,1.5236273749233975,K11090,Sjogren syndrome antigen B (autoantigen La),436.36729280196545,1.5236273749233975,0.3809425921760682,4.834118554195738e-6,3.2651557765408086e-4
Acropora_34306,-1.2497983773804149,K06530,osteoclast fusion,1537.5689816432375,-1.2497983773804149,0.43174614886087914,3.4316592092823687e-4,0.01379048165962775
Acropora_34310,1.2765212697902815,K13110,RNA splicing,227.2214200172222,1.2765212697902817,0.48018848180413426,1.8026881116893376e-4,0.00807799695879226
Acropora_000050,NA,NA,NA,1282.1603986888529,1.9685434169000209,0.3924667545069712,1.1276767822856093e-7,3.179329201465117e-5
Acropora_000052,NA,NA,NA,68.17191852740666,8.67581636792547,3.9420685779186537,2.352503292489826e-5,0.00138759457623187
Acropora_000125,NA,NA,NA,41.98651398721475,3.863200513392376,3.0755743521949497,1.7626553554425131e-6,1.2961142358317715e-4
Acropora_000157,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_000223,NA,NA,NA,18.217288383406693,0.06007363393875178,0.43832347212010503,5.051483570140975e-4,0.01853939173636164
Acropora_000261,NA,NA,zinc finger,1232.248501113274,0.7841195908488356,0.2895073309949658,0.00108082463920733,0.03262296902271223
Acropora_000268,NA,NA,NA,0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
Acropora_000299,NA,NA,NA,15.191106250951734,-0.3693187282935153,0.724442759400563,2.083392986009519e-4,0.00910537948366065
Acropora_000464,NA,NA,Ribonuclease H protein,16.86245504861204,0.02713604406064405,0.43364487907161914,5.85696392441773e-4,0.02079623355080925
Acropora_000595,NA,NA,NA,1.0844256756408202,0.04935090779580651,0.4361102449526386,1.5871951387334498e-7,3.179329201465117e-5
Acropora_000628,NA,NA,NA,17.67172959942148,0.12099700195187368,0.4573695262511004,7.905460270227539e-4,0.02585609213934357
Acropora_000676,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_000756,NA,NA,NA,126.60214759542454,2.193596226375633,0.5773294053344941,1.972238859944068e-6,1.4349594736772e-4
Acropora_000767,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_000987,NA,NA,YqaJ-like viral recombinase domain,1.2938263613983807,0.03184396455960701,0.4342130081246908,1.708604942398915e-7,3.179329201465117e-5
Acropora_001033,NA,NA,NA,1.012559761094385,0.03167050495956261,0.434176885193212,2.164621393087666e-7,3.179329201465117e-5
Acropora_001067,NA,NA,NA,0.9000531209727867,0.03164362789328835,0.4341643726825761,2.467728582465876e-7,3.179329201465117e-5
Acropora_001096,NA,NA,focadhesin,22.11081051554393,0.12723006465218475,0.4606651169083222,3.728408394906493e-4,0.01483920853681018
Acropora_001373,NA,NA,Fibronectin type 2 domain,0.9563064410335858,0.03159325930902061,0.4341637351131653,2.316532126558745e-7,3.179329201465117e-5
Acropora_001427,NA,NA,NA,1.406333001519979,0.03186282761970797,0.434219826323187,1.431185613607001e-7,3.179329201465117e-5
Acropora_001490,NA,NA,NA,1.5188396416415773,0.03198258074148125,0.4342372407137077,1.7241384836270237e-7,3.179329201465117e-5
Acropora_001598,NA,NA,NA,499.4461716943684,0.9168135458542974,0.2943293159227759,3.6718350050499144e-4,0.01464214820475288
Acropora_001599,NA,NA,NA,1501.852436988662,4.680971353504258,0.5583523557845673,1.3137114366023827e-17,9.080373449795673e-14
Acropora_001685,NA,NA,NA,0.9563064410335858,0.03159325930902061,0.4341637351131653,2.316532126558745e-7,3.179329201465117e-5
Acropora_001803,NA,NA,NA,584.0352958478575,2.028600726431623,0.494647942271824,6.889693260967902e-6,4.521034160108558e-4
Acropora_001836,NA,NA,NA,0.6940770038445897,0.04678738971358679,0.43567727879616014,1.824030287794833e-9,1.0506414457698238e-6
Acropora_001855,NA,NA,NA,29.664660885008395,3.5211541068083196,1.8835606325004903,7.29341549734091e-4,0.0245912623988392
Acropora_001888,NA,NA,NA,100.8233050580018,0.2682240151799517,0.5241467319208668,0.00157557687279424,0.04236996401590266
Acropora_002116,NA,NA,NA,167.77728385817397,-2.521898123640496,1.5815068274378166,9.650448282574496e-4,0.03013730355232903
Acropora_002155,NA,NA,NA,83.68596032922424,-1.7759064725989069,0.6898188350956198,1.0845554781435336e-4,0.0054275918059505
Acropora_002183,NA,NA,NA,1.4634444908649782,0.05189121417133283,0.4368525525284212,5.142393158973247e-10,3.7336014579162995e-7
Acropora_002221,NA,NA,NA,1.0672038417941117,0.052256116951766,0.4368271951088872,2.0735960524617532e-7,3.179329201465117e-5
Acropora_002239,NA,NA,NA,191.0143515083176,-1.4395364067014884,0.6123892885459601,4.5174407097424863e-4,0.01703157282858549
Acropora_002322,NA,NA,NA,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_002397,NA,NA,Peptidase M16 inactive domain,22.27797023054095,0.1656062261970327,0.472999414354328,8.532335665549522e-4,0.02721946344012844
Acropora_002793,NA,NA,adenosine deaminase-like,10.694648300993002,3.2031414325069676,3.3760156614726,6.452744970765648e-4,0.02248808734685655
Acropora_002831,NA,NA,NA,70.25837475153247,2.216461192685112,2.4345199506433706,2.754069599555941e-4,0.01158851667281888
Acropora_002876,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_002899,NA,NA,NA,34.37558012013462,3.3703964178146486,1.217415887280474,6.573655610768437e-6,4.341124928181347e-4
Acropora_003023,NA,NA,NA,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_003170,NA,NA,NA,1.012559761094385,0.03167050495956261,0.434176885193212,2.164621393087666e-7,3.179329201465117e-5
Acropora_003213,NA,NA,NA,20.354754272900145,0.117093447082936,0.4559483648710479,7.978644156168387e-4,0.02597255341009539
Acropora_003385,NA,NA,NA,18.79984931271502,0.3252150549555868,0.6242616864632106,7.37349347958102e-4,0.02472821104694996
Acropora_003451,NA,NA,NA,11.256124888952623,0.146427168150963,0.4689146982183389,0.00133405971050959,0.03766486256318946
Acropora_003474,NA,NA,NA,118.6116312600814,0.6321174714499918,1.375437798475886,0.00187004672033085,0.04782633259422282
Acropora_003476,NA,NA,NA,741.3332984837541,0.9105952954000852,0.27726371040091147,1.5624712653772283e-4,0.00713643263411061
Acropora_003490,NA,NA,NA,75.8273822553025,5.140826437711735,1.2440701477231038,7.831474595060888e-10,5.074795537599456e-7
Acropora_003550,NA,NA,NA,320.20967535275616,-1.0939910008873472,0.36564483134188824,4.593316097299105e-4,0.01722368943826297
Acropora_003605,NA,NA,Vacuolar sorting protein 9 (VPS9) domain,81.69225984430003,1.1526431658314165,2.5948280596473636,0.00107004662310798,0.03240233655793785
Acropora_003642,NA,NA,NA,1.3500796814591798,0.03189601133586032,0.4342212802043776,1.514236513692953e-7,3.179329201465117e-5
Acropora_003644,NA,NA,NA,1315.565842917963,-1.6765995531533884,0.475664459978673,2.418177187043267e-5,0.00142049071247958
Acropora_003647,NA,NA,Glycine rich protein,0.7503303239053888,0.04695178257669992,0.4357156753734258,2.5120843096361822e-9,1.2861044986397789e-6
Acropora_003766,NA,NA,NA,3977.353769874186,1.0665872487763146,0.40984710205994174,8.388141126231306e-4,0.02688353854614101
Acropora_003771,NA,NA,NA,26.314809770063,5.205429175836706,3.5191396308288345,5.8360480916133085e-5,0.00315969434014865
Acropora_003892,NA,NA,NA,0.2812666003039958,0.02964834324414009,0.43377433589510295,7.213213786397973e-7,5.419318879519869e-5
Acropora_004038,NA,NA,NA,13.72492661785502,6.525974327901655,2.3565164515175288,2.6688616924970673e-4,0.01131728344695688
Acropora_004073,NA,NA,NA,0.9563064410335858,0.03159325930902061,0.4341637351131653,2.316532126558745e-7,3.179329201465117e-5
Acropora_004128,NA,NA,NA,1094.9374601347013,2.3081569089995555,0.41481022934893114,5.527145511926667e-9,2.5469086518958083e-6
Acropora_004376,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_004513,NA,NA,NA,349.63341894106367,-0.9040048211821954,0.2561143716061465,5.459962217254267e-5,0.00297159518469775
Acropora_004796,NA,NA,NA,17.910936226411646,8.770071778346917,3.1660418568841844,1.78086286833813e-6,1.3048753511611116e-4
Acropora_005053,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_005062,NA,NA,protein heterodimerization activity,1.1813197212767823,0.03165978586020249,0.4341863391890017,2.099645693417305e-7,3.179329201465117e-5
Acropora_005075,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_005228,NA,NA,NA,27.74585138110024,0.11204103810401272,0.4543005024799333,0.00126171472205778,0.03633738399526409
Acropora_005380,NA,NA,NA,39.51673803848012,3.6006411681609656,1.1508133685542503,3.292393846528503e-5,0.00186326077949467
Acropora_005471,NA,NA,NA,22.493296656248617,0.12810816378639145,0.4593015442634233,0.00129184965005422,0.03680162812597936
Acropora_005774,NA,NA,NA,11.20311661521056,0.181987382633633,0.4835784481392723,0.00129203246892905,0.03680162812597936
Acropora_005824,NA,NA,NA,51.77496738742701,2.7756126435511064,1.5060118702453935,0.00171664231257552,0.04482987751584551
Acropora_005889,NA,NA,NA,0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
Acropora_005948,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_006023,NA,NA,NA,2029.6916026821723,1.468531933340392,0.3947847923178192,2.0271543487955303e-5,0.00122034287634262
Acropora_006024,NA,NA,NA,54.01396562439307,1.7917806142168318,2.066580359379175,0.00154901755856009,0.0418586475306336
Acropora_006089,NA,NA,NA,1.012559761094385,0.03167050495956261,0.434176885193212,2.164621393087666e-7,3.179329201465117e-5
Acropora_006206,NA,NA,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,1.2047386130052369,0.05087145298333446,0.4364645851553039,1.409241414845585e-7,3.179329201465117e-5
Acropora_006336,NA,NA,NA,12.359719330589025,0.13902244356882476,0.4665070560155285,0.00146924257444966,0.0404597795800642
Acropora_006482,NA,NA,NA,0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
Acropora_006647,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_006818,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_006983,NA,NA,NA,51.90474920595599,0.12784209087604578,0.4541335813624308,0.00110705988893497,0.03317340152739249
Acropora_007081,NA,NA,NA,2.26413615755653,0.05364838856025292,0.4372079506386009,6.907273983281455e-8,2.604167878496805e-5
Acropora_007233,NA,NA,NA,1.012559761094385,0.03167050495956261,0.434176885193212,2.164621393087666e-7,3.179329201465117e-5
Acropora_007304,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_007387,NA,NA,NA,69.42767995110765,4.202848425079815,2.055579906607817,3.733896334747196e-6,2.598190416017378e-4
Acropora_007830,NA,NA,NA,2134.931212230759,1.3312605096270662,0.4625893932869301,5.170288094382045e-4,0.01884202002198701
Acropora_007853,NA,NA,NA,79.42806392994201,0.37731448826627656,0.6722471842884303,2.8840127838231956e-4,0.01191292611262107
Acropora_008037,NA,NA,NA,21.40269365780478,0.2139213673431342,0.5045638938991464,1.1356543256302692e-4,0.00564722496313411
Acropora_008096,NA,NA,NA,1.5750929617023768,0.03199026084585225,0.4342398809200826,1.2674454371921588e-7,3.179329201465117e-5
Acropora_008106,NA,NA,NA,8.411635340272932,-0.1971036149694538,0.5024248455670607,9.633799202026516e-4,0.03013068782099877
Acropora_008110,NA,NA,NA,255.54855940190947,-1.6778007870687883,0.6809725458171924,4.079035073502097e-4,0.0158917656990093
Acropora_008139,NA,NA,NA,1608.003834465365,1.4599597995167202,0.5113860375894929,5.095013976576953e-4,0.01863319397148142
Acropora_008222,NA,NA,NA,25.17272413580869,0.28437056587330706,0.569657471068291,3.070141872161883e-5,0.00176840171836524
Acropora_008415,NA,NA,NA,1.4625863215807782,0.03193621025768164,0.4342301357413922,9.975285110730573e-8,3.134053212971351e-5
Acropora_008433,NA,NA,NA,286.2492762660472,0.4772819350653203,0.8286818948971449,5.201447677285138e-4,0.01888918021649468
Acropora_008434,NA,NA,NA,21.394734509244326,4.34764063531061,1.848868077392007,1.705972882970302e-5,0.00104351190859209
Acropora_008452,NA,NA,NA,20.064718173495248,0.18968556339424436,0.48984741216725214,7.583877068594568e-4,0.02524225921258057
Acropora_008463,NA,NA,arachidonic acid secretion,25.97728221451513,-0.2133610662963203,0.5047673162743317,5.190162942039563e-4,0.01888126645019866
Acropora_008617,NA,NA,keratinization,52.793336230644584,0.41977937025364553,0.7509293404015179,0.0014471794266348,0.0401185997201863
Acropora_008672,NA,NA,NA,45.35213320750011,4.920924849160347,2.014868826649183,3.1256871408153123e-6,2.2030385434610377e-4
Acropora_008849,NA,NA,RNA polymerase II core promoter sequence-specific DNA binding,437.2408352930765,1.0841579676580495,0.3254852500532054,1.292052115058228e-4,0.00617327019766069
Acropora_008850,NA,NA,Rho guanyl-nucleotide exchange factor activity,162.26676632868902,3.5849351870265105,1.1450181957646903,3.091865755932179e-6,2.1956482299660844e-4
Acropora_009047,NA,NA,NA,45.755178486526766,0.36449441298783614,0.6383537485861811,4.477062268174107e-4,0.01694094218847779
Acropora_009080,NA,NA,NA,279.3141644633413,-1.1172513952595573,0.4598241892679174,9.779255754956992e-4,0.03044784494516339
Acropora_009117,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_009261,NA,NA,NA,17.34899163115509,0.21760236803471547,0.513800816829043,9.73726002120402e-4,0.03036268027062956
Acropora_009268,NA,NA,NA,39.96725367359618,0.14419689240017852,0.4684322444161724,9.658546692182968e-5,0.00494517590639768
Acropora_009449,NA,NA,Winged helix Storkhead-box1 domain,358.52107162441405,1.0127836400634138,0.3404976547115682,4.959773661855037e-4,0.01829997627263808
Acropora_009630,NA,NA,NA,0.9000531209727867,0.03164362789328835,0.4341643726825761,2.467728582465876e-7,3.179329201465117e-5
Acropora_009633,NA,NA,NA,140.56074719878137,2.7300460591484015,0.7977373957240108,8.822095900209057e-5,0.00458483660618383
Acropora_009729,NA,NA,NA,575.66558752314,1.6556350313072012,0.9535278834004524,0.00119444455822505,0.03468907893467055
Acropora_009748,NA,NA,NA,19.568616706201805,0.03430771332167894,0.4333093106521844,7.964680851655164e-4,0.02597255341009539
Acropora_009781,NA,NA,NA,0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
Acropora_009805,NA,NA,NA,34.33728267134856,0.3356320929067748,0.6097140887625724,7.349852184684213e-4,0.02470122121582039
Acropora_009906,NA,NA,transmembrane protein 53,70.836533585182,-1.60642738321462,0.6598742753317188,4.4123014283783816e-4,0.01686262769971207
